item_code,cluster_l1,cluster_l2,cluster_combined,description
4800116043009,0,0,0_0,SUNFLOWER BUTTER CREAM CRACKERS 25G
4800116098009,0,0,0_0,SUNFLOWER BUTTER CREAM UBE CRACKERS 25G
4800119131673,0,0,0_0,STYLEX STRONG HOLD (CLEAR) 50G
4800119213461,0,0,0_0,VITRESS HAIR CUTICLE COAT CLASSIC 30ML
4800119219159,0,0,0_0,VITRESS HAIR CUTICLE COAT CLASSIC 15ML
4800119220469,0,0,0_0,HYGIENIX ALCHOL 150ML
4800119220490,0,0,0_0,HYGINEX HAND SPRAY 55ML
4800119236156,0,0,0_0,VITRESS HAIR FRESH FRESH BLOSSOM 50ML
4800119237702,0,0,0_0,HYGIENIX ALCHOL 500ML
4800119238259,0,0,0_0,HYGIENIX ALCHOL W/MOIST 250ML
4800119238266,0,0,0_0,HYGIENIX ALCHOL W/MOIST 500ML
4800129181002,0,2,0_2,ICED GEM BISCUIT
4800131140813,0,0,0_0,BIOGENIC (ISOPROPYL ALCOHOL) 70% 150ML
4800131591004,0,0,0_0,BIOGENIC (ISOPROPYL ALCOHOL) SPRAY BLUE 330ML
4800131592759,0,2,0_2,BIOGENIC (ISOPROPYL ALCOHOL) 70% 50ML SPRAY
4800135000311,0,2,0_2,MYRA E 400 CAP
4800135000328,0,0,0_0,MYRA 400IU 30s CAP
4800135002278,0,0,0_0,MYRA ULTIMATE (ASTAXANTHIN + LYCOPENE + VITAMIN E) CAP
4800135003169,0,0,0_0,MYRA CLASSIC MOISTURIZING LOTION 50ML
4800135003183,0,0,0_0,MYRA CLASSIC MOISTURIZING LOTION 200ML
4800135003213,0,0,0_0,MYRA MOISTURIZING PLUS 50ML LOTION
4800135003237,0,0,0_0,MYRA MOISTURIZING PLUS 200ML LOTION
4800135003244,0,0,0_0,MYRA CLASSIC WHITENING LOTION 50ML
4800135003251,0,0,0_0,MYRA CLASSIC WHITENING LOTION 100ML
4800135003268,0,0,0_0,MYRA CLASSIC WHITENING LOTION 200ML
4800135003886,0,0,0_0,MYRA SMOOTH GLOW MOIST 7ML
4800135003893,0,0,0_0,MYRA FRESH GLOW FACIAL MOISTURIZER 7ML
4800135003916,0,0,0_0,MYRA FRESH GLOW 10ML
4800135005200,0,0,0_0,GYNEPRO 60ML FEMWASH
4800135005217,0,0,0_0,GYNEPRO ULTRA PRO FEM WASH 150ML
4800135005699,0,0,0_0,PH CARE COOLING COMFORT 150ML
4800135005705,0,0,0_0,PH CARE COOLING COMFORT 50ML
4800135005897,0,0,0_0,PH CARE FLORAL CLEAN 150ML
4800135005903,0,0,0_0,PH CARE FLORAL CLEAN 50ML
4800135005927,0,0,0_0,PH CARE FLORAL CLEAN 5ML
4800135006139,0,0,0_0,PH CARE DELICATE WHITE 50ML
4800135006153,0,0,0_0,PH CARE DELICATE WHITE 150ML
4800135006542,0,0,0_0,PH CARE NATURAL PROTECTION 50ML
4800135006566,0,0,0_0,PH CARE NATURAL PROTECTION 150ML
4800135007808,0,0,0_0,PH CARE DELICATE WHITE 5ML
4800135007815,0,0,0_0,PH CARE COOLING COMFORT 5ML
4800135007839,0,0,0_0,PH CARE NATURAL PROTECTION 5ML
4800135010488,0,0,0_0,MYRA 400IU 14S FOR 149
4800135011591,0,0,0_0,MYRA E (VITAMIN E) 12+2 SULIT PACK
4800135012123,0,0,0_0,MYRA CLASSIC MOISTURIZING LOTION 200ML + 100ML 1 SET
4800136010197,0,1,0_1,APROVEL (IRBESARTAN) 150MG TAB
4800136060062,0,1,0_1,ESSENTIALE FORTE CAP
4800136111047,0,0,0_0,LACTACYD BABY BATH 60ML
4800136111054,0,0,0_0,LACTACYD BABY BATH 150ML
4800136310020,0,1,0_1,APROVASC (IRBESARTAN + AMLODIPINE) 150MG/5MG TAB
4800136310037,0,1,0_1,APROVASC (IRBESARTAN+ AMLODIPINE) 300MG/10MG TAB
4800136320012,-1,-1,-1_-1,POVEDTA (INSULIN GLARGNE) 100UNITS/ML
4800136340010,0,0,0_0,MUCOSOLVAN (AMBROXOL HCI) 75MG CAP
4800136340072,0,1,0_1,MUCOSOLVAN (AMBROXOL HCI) 30MG TAB
4800136390039,0,0,0_0,DULCOLAX SUPP ADULT 10MG
4800136390046,0,0,0_0,DULCOLAX SUPP INFANT 5MG
4800136390084,0,2,0_2,DULCOLAX 5MG TAB
4800136400011,0,2,0_2,BUSCOPAN VENUS 10MG/500MG TAB
4800136400035,0,0,0_0,BUSCOPAN PLUS( HYOSCINE N-BUTYLBROMIDE/PARACETAMOL) 10MG/500MG TAB
4800136400042,-1,-1,-1_-1,BUSCOPAN TAB
4800136400134,0,0,0_0,BUSCOPAN VENUS TAB 4
4800136400424,-1,-1,-1_-1,BUSCOPAN TAB
4800136590026,2,1,2_1,FLAGYL (METRIONIDAZOLE ) ORAL 60ML SUSP
4800136590033,0,1,0_1,FLAGYL FORTE 500MG FC TAB
4800136620112,0,1,0_1,MAALOX PLUS (ALUMINUM HYDROXIDE MAGNESIUM HYDROXIDE SIMETHECONE) TAB
4800136620174,0,0,0_0,MAALOX PLUS SUSP 250ML
4800136650027,0,0,0_0,LASIX TAB 40MG
4800136730019,0,1,0_1,ERCEFLORA (BASILLUS CLAUSII) ORAL SOLUTION 5ML
4800136730156,0,2,0_2,ERCEFLORA GUT DEFENSE 2 BILLION/5ML
4800136800088,0,1,0_1,PHARMATON (MULTIVITAMINS) CAP
4800136880035,0,0,0_0,PLASIL (METOCLOPRAMIDE) 10MG
4800140000085,0,0,0_0,BENADRYL AH (DIPHENHYDRAMINE) CAP
4800140000092,0,0,0_0,BENADRYL AH (DIPHENHYDRAMINE HCL) 50MG CAP
4800140000771,0,2,0_2,PONSTAN SF CAP 500MG
4800140001082,0,2,0_2,BACTIDOL LIQUID 60ML
4800140001099,0,2,0_2,BACTIDOL 120ML
4800140001105,0,0,0_0,BACTIDOL LIQUID 250ML
4800140001112,0,0,0_0,BACTIDOL LIQUID 500ML
4800140001341,0,0,0_0,PONSTAN SF 250MG CAP
4800141512938,0,0,0_0,C.Y GABRIEL SPECIAL GREEN 60G
4800141512945,0,0,0_0,C.Y GABRIEL PAPAYA 60G
4800153300677,1,1,1_1,ADVIL LIQUIGEL (IBUPROFEN) CAP
4800153302152,0,0,0_0,CENTRUM ADVANCE TAB 30
4800153302169,0,0,0_0,CENTRUM SILVER ADV TAB 30
4800153302220,0,2,0_2,CENTRUM(ADVANCE)TAB
4800153302374,0,0,0_0,STRESSTABS W/. IRON TAB 30&#039;S
4800153302398,-1,-1,-1_-1,STRESSTABS WIRON TAB
4800153924354,0,0,0_0,SIMECO TAB
4800153953231,0,0,0_0,ROBITUSSIN EXPECTORANT (GUAIFENESIN) 60ML
4800153953262,0,0,0_0,ROBITUSSIN EXPECTORANT (GUAIFENESIN) 120ML
4800153953439,0,0,0_0,ROBITUSSIN DM 60ML
4800153953828,0,2,0_2,ROBITUSSIN L-GEL (GUAIFENESIN) 200MG CAP
4800194101134,0,0,0_0,CRACKLINGS 50G
4800194101783,0,0,0_0,POTATO CRISPS CHEESE 18G
4800194104869,0,0,0_0,CRISPY PATATA 24G
4800194104937,0,0,0_0,LMC TATER T CUCUMBER 18G
4800194104968,0,0,0_0,OISHI PRAWN CRACKER SPICY 24G
4800194105972,0,0,0_0,LMC POPCORN CARAMEL 60G
4800194106016,0,0,0_0,POTATO FRIES PLAIN SALTED 50G
4800194106771,0,0,0_0,POTATO FRIES CHEESE 50G
4800194113427,0,0,0_0,RIDGES POTATO CHIPS (ONION GARLIC FLAVOR) 160G
4800194115247,0,0,0_0,MOBSTERS POPCORN CARAMEL&CHEESE 60G
4800194115278,0,0,0_0,PRAWN CRACKER SALTED EGG 60G
4800194115445,0,0,0_0,OISHI POPCORN CHOCOLATE 60G
4800194116466,0,0,0_0,PILLOWS CHOCO 38G
4800194152327,0,0,0_0,PILLOWS UBE 38G
4800194152839,0,0,0_0,MARTY&#039;S CHICKEN INASAL 26G
4800194152891,0,0,0_0,MARTY&#039;S SPICY VINEGAR SMALL
4800194152907,0,0,0_0,MARTY&#039;S SALT & VINEGAR
4800194153225,0,0,0_0,OISHI BREAD PAN CHEESE AND ONION 24G
4800194153232,0,0,0_0,OISHI BREAD PAN TOASTED GARLIC 24G
4800194153683,0,0,0_0,OISHI BREAD PAN BUTTERED TOAST 24G
4800194177146,0,0,0_0,OISHI FISH CRACKER 90G
4800194177603,0,0,0_0,OISHI O-PUSIT 80G
4800194177771,0,0,0_0,POTATO FRIES CHEESE 90G
4800194177863,0,0,0_0,OISHI CRISPY PATATA 85G
4800194177931,0,0,0_0,LMC TATER T CUCUMBER 75G
4800194179881,0,0,0_0,OISHI MARTYS PLAIN SALTED 90G
4800194179898,0,0,0_0,OISHI MARTYS SPICY VINEGAR 90G
4800194179904,0,0,0_0,OISHI MARTYS SALT AND VINEGAR 90G
4800204001614,0,0,0_0,APLOSYN OTIC DROP 5ML
4800204001713,0,0,0_0,BETADINE GARGLE 60ML
4800204001720,0,0,0_0,BETADINE GARGLE 120ML
4800204002017,0,0,0_0,BETADINE WOUND SOLUTION 60ML
4800204002024,0,1,0_1,BETADINE WOUND SOLUTION 120ML
4800204002048,0,0,0_0,BETADINE WOUND 15ML
4800204005612,0,2,0_2,POTEN CEE SUGAR COATED (ASCORBIC ACID) 500MG TAB
4800204006015,0,0,0_0,SENOKOT 8.77MG TAB
4800204008613,0,0,0_0,BETADINE FEM WASH 100ML
4800204008620,0,0,0_0,BETADINE FEM WASH 50ML
4800204008651,0,0,0_0,BETADINE FEM WASH ( POVIDONE IODINE) 25ML
4800204013617,-1,-1,-1_-1,RELEAF FORTE (BLUMEA BALSAMIFERA L. SAMBONG LEAF) 500MG
4800204018711,0,1,0_1,POTEN CEE SUGAR FREE (ASCORBIC ACID) 500MG TAB
4800204022411,0,0,0_0,SENOKOT FORTE (CALCIUM SENNOSIDES) 17.54MG TAB
4800204031048,0,0,0_0,C-LIUM FIBRE CAP
4800204031239,0,0,0_0,C-LIUM FIBER FIBRE SACHET
4800204031512,0,1,0_1,PROPAN W/. IRON (BUCLIZINE HCL + MULTIVITAMINS + MINERALS) CAP
4800204044727,0,1,0_1,POTEN CEE NON-ACIDIC (SODIUM ASCORBATE) 562.50MG CAP
4800204049838,0,1,0_1,POTEN CEE NON-ACIDIC (SODIUM ASCORBATE) 500MG TAB
4800204506027,-1,-1,-1_-1,PHAREX VIT BCOMPLEX
4800204734314,0,0,0_0,POTEN-CEE SUGAR FREE 18+2 TAB
4800216120013,0,0,0_0,CLOVER CHIPS CHEESE 24G
4800216121058,0,0,0_0,CLOVER CHEEZY 70G
4800221244469,-1,-1,-1_-1,ENSURE GOLD VANILLA 800G
4800221516016,0,1,0_1,GANATON (ITOPRIDE HYDROCHLORIDE) 50MG FC TAB
4800221677229,0,0,0_0,PEDIALYTE MILD 30 APPLE 500ML
4800221736827,0,0,0_0,PEDIALYTE MILD 30 GRAPES 500ML
4800234402474,0,0,0_0,SYMBICORT RAPIHALER 80MCG/4.5MCG/ACTUATION
4800234402498,0,0,0_0,SYMBICORT RAPIHALER 160MCG/4.5MCG/ACTUATION
4800234402566,0,0,0_0,SYMBICORT 160/4.5MCG TURBOHALER
4800234406465,-1,-1,-1_-1,FORXIGA 10MG
4800234406472,-1,-1,-1_-1,XIGDUO XR (DAPAGLIFLOZIN + METFORMIN)10/500MG TAB
4800234406489,-1,-1,-1_-1,XIGDUO XR (DAPAGLIFLOZIN + METFORMIN) 10/1000MG TAB
4800234406496,0,1,0_1,XIGDUO XR (DAPAGLIFLOZIN + METFORMIN HCI) 5MG/1000MG TAB
4800234407301,0,1,0_1,INDERAL 10MG TAB
4800234407332,0,0,0_0,INDERAL TAB 40MG
4800253240644,0,1,0_1,EUTHYROX (LEVOTHYROXINE) 25MCG TAB
4800253240668,0,1,0_1,EUTHYROX (LEVOTHYROXINE) 50MCG TAB
4800253240675,0,1,0_1,EUTHYROX (LEVOTHYROXINE) 100MCG TAB
4800253243034,0,0,0_0,CONCORE (BISOPROLOL) 2.5MG TAB
4800253243751,0,0,0_0,SANGOBION CAPS 8&#039;S
4800253243836,0,1,0_1,NEUROBION (VITAMIN B1+B6+B12) X 10
4800253243850,0,2,0_2,DOLO NEUROBION(PARACETAMOL + VITAMIN B1+ VITAMIN B6 + VITAMIN B12) TAB
4800253243867,0,2,0_2,SANGOBION IRON+ (MULTIVITAMINS + MINERALS) CAP
4800253244017,-1,-1,-1_-1,CONCORE(BISOPROLOL FUMARATE) 5MG TAB
4800253247001,0,0,0_0,EUTHYROX (LEVOTHYROXINE) 150MCG TAB
4800261123755,0,0,0_0,ISORE OPHTALMIC SOLUTION 5ML
4800261123823,0,0,0_0,CONSAC (TOBRAMYCIN) 5ML OPTHALMIC SOL&#039;N
4800261123915,0,0,0_0,RAPIDAX OTIC SOLUTION 5ML
4800261124356,0,0,0_0,TOBRASON (TOBRA + DEXA ) 3MG/ML EYE DROPS
4800281329632,-1,-1,-1_-1,FLANAX FORTE 550MG TAB
4800284161031,0,0,0_0,ISOPRINOSINE (INOSINE ACEDOBEN DIMEPRANOL) 250MG/5MG SYRUP 60ML
4800284162113,-1,-1,-1_-1,ROWACHOL CAP
4800284162120,0,1,0_1,ROWATINEX CAP
4800286231718,0,1,0_1,SERC (BETAHISTINE DIHYDROCHLORIDE) 16MG TAB
4800286242110,0,0,0_0,DUVADILAN 10MG TAB
4800286242646,-1,-1,-1_-1,DUPHASTON(DYDROGESTERONE) 10MG TAB
4800289820612,0,0,0_0,RAXIDE 150MG
4800289820674,0,0,0_0,NEOBLOC (METOPROLOL TARTRATE) 100MG TAB
4800289820711,0,1,0_1,NEOBLOC (METOPROLOL) 50MG TAB
4800289820827,0,0,0_0,NEOSARTAN (LOSARTAN POTASSIUM) 50MG TAB
4800289821510,-1,-1,-1_-1,NEOFORM 500MG TAB
4800289822333,0,0,0_0,NEOSARTAN 50MG TAB
4800289822395,0,1,0_1,ZEMIGLO (GEMIGLIPTIN) 50MG FCT
4800289822821,0,1,0_1,NEOFORM (METFORMIN HCL) 500MG TAB
4800292103047,0,2,0_2,CATAPRES TAB (ETHYL ALC) 75MCG
4800292138032,-1,-1,-1_-1,MICARDIS (TELMISARTAN) 40MG TAB
4800292138070,0,1,0_1,MICARDIS 80MG TAB
4800292138087,0,1,0_1,MICARDIS PLUS 40MG TAB
4800292138094,0,0,0_0,MICARDIS PLUS 80MG/12.5MG
4800292139046,0,1,0_1,TWYNSTA 40MG/5MG TAB
4800292139060,0,0,0_0,TWYNSTA (TELMISARTAN+AMLODIPINE) 80MG/5MG TAB
4800292161016,-1,-1,-1_-1,TRAJENTA (LINAGLIPTIN) 5MG TAB
4800292171015,-1,-1,-1_-1,JARDIANCE (EMPAGLIFLOZIN) 10MG TAB
4800292173019,0,1,0_1,GLYXAMBI FC (EMPAGLIFLOZIN + LINAGLIPTIN) 10MG/5MG TAB
4800292173026,-1,-1,-1_-1,GLYXAMBI FC TAB 25MG/5MG
4800301800370,0,0,0_0,BIOFITEA (SENNA LEAVES 1SENNA POS) SAC
4800301902364,0,0,0_0,MOXYLOR (AMOXICILLIN) 250MG/5ML 60ML SUSP
4800301902531,0,1,0_1,DIACEF (CEFALEXIN) 250 MG CAP
4800301902548,0,1,0_1,DIACEF (CEFALEXIN) 500MG CAP
4800301902845,0,0,0_0,METROZOLE (METRONIDAZOLE) 125MG/5ML SUSP 60ML
4800304010219,-1,-1,-1_-1,CENTRUM SILVER ADV TAB 1s
4800304050031,-1,-1,-1_-1,NORVASC (AMLODIPINE BESYLATE) 5MG TAB
4800304050079,0,1,0_1,NORVASC (AMLODIPINE BESYLATE) 10MG TAB
4800304050710,0,1,0_1,LIPITOR TAB 40MG
4800304051489,0,0,0_0,ISORDIL ORAL (ISOSORBIDE DINITRATE) 10MG TAB
4800304051496,-1,-1,-1_-1,ISORDIL (ISOSORBIDE DINITRATE) 5MG
4800304390113,-1,-1,-1_-1,UNASYN (SULTAMICILLIN) 750MG TAB
4800304520091,0,0,0_0,TERRAMYCIN SKIN PLUS OINTMENT 3.5G
4800304810062,0,0,0_0,BONAMINE (MECLYCINE HYDROCLHORIDE) CHEW (KIDS) 12.5MG TAB
4800304810130,-1,-1,-1_-1,BONAMINE CHEW(ADULT)TAB 25MG
4800304910014,0,0,0_0,TROSYD CREAM 3.5G
4800304910021,0,0,0_0,TROSYD CREAM (TIOCONAZOLE) 5G
4800304940011,0,0,0_0,LOMOTIL (LOPERAMIDE HCI) TAB
4800304990252,-1,-1,-1_-1,PROVERA 10MG TAB
4800304990368,0,0,0_0,ALDACTONE (SPIRONOLACTONE) 25MG TAB
4800306590078,0,0,0_0,DAFLON (DIOSMIN + HEPERIDIN) 500MG TAB
4800306590870,0,1,0_1,VASTAREL MR (TRIMETAZIDINE) 35MG TAB
4800306590917,0,1,0_1,CORALAN 5MG TAB
4800306591013,0,1,0_1,DIAMICRON MR (GLICAZIDE) 60MG TAB
4800306591051,0,1,0_1,TRIPLIXAM (PERINDOPRIL ARIGININE+INDAPAMIDE+AMLODIPINE) 5MG/1.25MG/5MG FC TAB
4800306591198,-1,-1,-1_-1,VASTAREL OD (TRIMETAZIDINE DIHYDROCHLORIDE) 80MG
4800306591204,0,1,0_1,DIAMICRON TAB 80MG
4800307100269,0,2,0_2,ASMACAIRE (SALBUTAMOL) 1MG/ML 2.5ML NEBULE
4800307100597,0,0,0_0,CELERMIN (MULTIVITAMINS+LYSINE+CHLORELLA+GROWTH FACTOR+ZINC) 60ML SYRUP
4800307100603,0,0,0_0,CELERMIN (MULTIVITAMINS+LYSINE+CHLORELLA+GROWTH FACTOR+ZINC) 120ML SYRUP
4800307100788,0,0,0_0,CELERMIN (MULTIVITAMINS+LYSINE+CHLORELLA+GROWTH FACTOR+ZINC) 30ML DROP SYRUP
4800307101037,-1,-1,-1_-1,KLARYTH (CLARITHROMYCIN) 250MG/5ML SUSP 35ML
4800307101044,-1,-1,-1_-1,KLARYTH 250MG/5ML SUSP 70ML
4800307101211,0,2,0_2,ZYRIZ 5MG/5ML 60ML SYRUP
4800307101587,0,1,0_1,AEROKIDS (MONTELUKAST) 5MG
4800307102805,-1,-1,-1_-1,ZYRIZ PLUS (CETIRIZINE+PHENYLEPHRINE HCL) 5MG/5MG PER 5ML 60ML SYRUP
4800307103031,0,1,0_1,AEROKIDS (MONTELUKAST) 4MG
4800307103178,0,1,0_1,PROBICOSTA BACILLUS CLAUSII SACH
4800307351111,-1,-1,-1_-1,CECLOBID (CEFACLOR) 50MG/ML 20ML SUSP
4800307351517,-1,-1,-1_-1,CECLOBID (CEFACLOR) 250MG/5ML 60ML SUSP
4800307741011,0,0,0_0,ASMACAIRE 100MCG METERED-DOSE INHALER 200ACT
4800307741233,-1,-1,-1_-1,ASMACAIRE 2MG/5ML 60ML SYRUP
4800307741264,0,0,0_0,ASMACAIRE (SALBUTAMOL) 1MG/ML INHALATION 20ML
4800307854056,0,1,0_1,GLUCONIL 80MG TAB
4800307854315,0,1,0_1,VIBEE (B-COMPLEX) TAB
4800307854506,0,1,0_1,GLITAZ (PIOGLITAZONE) 15MG TAB
4800308100473,-1,-1,-1_-1,BACTIV (CO-AMOXICLAV) 457MG/5ML 70ML
4800308101326,0,1,0_1,AZEMAX ( AZITHROMYCIN) 500MG
4800308102989,0,1,0_1,PULMODUAL (IPRATROPIUM SALBUTAMOL) 500MCG/2.5MG 2.5ML NEBULE
4800308556003,-1,-1,-1_-1,AZEMAX (AZITHROMYCIN) 200MG/5ML 22.5ML SUSP
4800308560857,-1,-1,-1_-1,ZYKAST (MONTELUKAST NA + LEVOCETIRIZINE HCL) TAB 10MG/5MG
4800308731172,0,1,0_1,FLUIMUCIL GRAN (ACETYLCYTEINE) 100MG
4800308731318,0,2,0_2,FLUIMUCIL (ACETYLCYTEINE) 200MG
4800308734395,0,0,0_0,LIPWAY SR (FENOFIBRATE) CAP 250MG
4800308741317,0,0,0_0,PULMODUAL (IPRATROPIUM SALBUTAMOL) 500MCG/2.5MG/2.5ML 20ML
4800308765108,0,1,0_1,SILGRAM (SULTAMICILLIN) 750MG CAP
4800308805309,0,0,0_0,LOXEVA (LEVOFLOXACIN) 500MG
4800308991231,0,1,0_1,LIPWAY (FENOFIBRATE) 160MG TAB
4800308991491,-1,-1,-1_-1,FLUIMUCIL (ACETYLCYTEINE) 600MG TAB
4800314100122,-1,-1,-1_-1,NORGESIC FORTE (ORPHENADRINE CITRATE + PARACETAMOL) TAB
4800316227018,0,0,0_0,ZINNAT SUSP 125MG 50ML
4800318000176,0,0,0_0,CALPOL DROPS 0-2 YRS OLD 10ML
4800318000190,0,0,0_0,CALPOL 2-6 YRS 120MG/5ML SUSP 60ML
4800318000206,0,0,0_0,CALPOL 250MG/5ML 6+ 60ML SYR
4800318000275,0,0,0_0,DRAPOLENE CREAM 55G
4800318001494,0,0,0_0,ADVIL LIQUIGEL (IBUPROFEN) CAP
4800318001517,0,0,0_0,ADVIL (IBUPROFEN) 100MG/5ML 60ML SYRUP
4800318001562,0,1,0_1,CENTRUM ADVANCE TAB
4800318001579,0,0,0_0,#EXP2026-06-30
4800318001586,0,0,0_0,CENTRUM ADVANCE TAB 8&#039;S
4800318001616,0,0,0_0,CENTRUM SILVER ADVANCE TAB 30
4800318001876,0,0,0_0,ROBIKIDS 250MG/5ML 60ML SUSP
4800318001883,0,0,0_0,ROBITUSSIN DM 120ML
4800318001890,0,0,0_0,ROBITUSSIN DM 60ML
4800318001951,0,2,0_2,STRESSTABS W/ IRON TAB
4800318001968,0,0,0_0,STRESSTABS W/ IRON TAB 30s
4800318002064,0,0,0_0,CALPOL (PARACETAMOL) 0-2 15ML
4800318002392,0,0,0_0,CALTRATE ADVANCE TAB 30s
4800318002415,0,1,0_1,CALTRATE ADVANCE TAB
4800318002422,0,0,0_0,CALTRATE SILVER ADVANCE (CHOLECALCIFEROL + MINERALS
4800318120027,0,1,0_1,AMOXIL (AMOXICILLIN) 500MG CAP
4800318150024,0,0,0_0,BACTROBAN (MUPIROCIN) OINTMENT 5G
4800318407920,0,0,0_0,SENSODYNE GUM CARE 100G
4800318705286,-1,-1,-1_-1,SINECOD FORTE (BUTAMIRATE CITRATE) TAB 50MG
4800319015100,-1,-1,-1_-1,GALVUS TAB 50MG
4800319015155,0,1,0_1,GALVUSMET 50/500MG TAB
4800319015506,-1,-1,-1_-1,ENTRESTO (SACUBITRIL-VALSARTAN) 50MG TAB
4800319015513,-1,-1,-1_-1,ENTRESTO (SACUBITRIL-VALSARTAN) 100MG TAB
4800319810125,0,1,0_1,VOLTAREN 50MG (DICLOFENAC NA) FTE TAB
4800319890035,0,1,0_1,DIOVAN TAB 80MG
4800319890042,0,0,0_0,DIOVAN TAB 160MG
4800324090277,-1,-1,-1_-1,MYONAL (EPERISONE HYDROCHLORIDE) TAB
4800324090710,0,1,0_1,PARIET (RABEPRAZOLE SODIUM) 10MG FC TAB
4800324090857,0,1,0_1,GASMOTIN(MOSAPRIDE) 5MG TAB
4800326628188,0,0,0_0,BIGEN BLACK
4800326628584,0,0,0_0,BIGEN BROWN BLACK
4800326628782,0,0,0_0,BIGEN DARK BROWN
4800331300192,0,0,0_0,VIGAMOX 5MG/ML (0.5%) OPTH SOLN
4800331632330,0,0,0_0,MAXITROL (DEXAMETHASONE POLYMYXIN B SO4 NEOMYCIN SO4) 1MG/6000 I.U/3500 I.U PER G / 3.5G OINTMENT
4800331647051,0,0,0_0,TOBRADEX (TOBRAMYCIN DEXAMETHASONE) 3MG/1MG PER ML 5ML
4800331648355,0,0,0_0,TOBRADEX 3MG/1MG
4800332237633,-1,-1,-1_-1,DALACIN C (CLINDAMYCIN) 300MG CAP
4800333160282,0,0,0_0,BETNOVATE CREAM 5G
4800333160329,0,0,0_0,BETNOVATE (BETAMETHASONE VALERATE) 1MG/G 5G OINTMENT
4800333160497,0,0,0_0,AVAMYS NASAL SPRAY 27.5MG/5ML ACT 30 DOSE
4800333160824,0,0,0_0,DERMOVATE (CLOBETASOL PROPIONATE) 5G CREAM
4800333161456,0,0,0_0,VENTOLIN INHALER 100MCG
4800333161852,-1,-1,-1_-1,SERETIDE 50MCG/100MCG
4800333161869,-1,-1,-1_-1,SERETIDE 250 DISKUS (SALMETROL+FLUTICASONE PROPIONATE) 50MCG/250MCG 60 DOSES
4800333161876,-1,-1,-1_-1,SERETIDE 500 DISKUS ( SALMETEROL+FLUTICASONE PROPIONATE) 50MCG/500MCG DRY POWDER
4800333162101,0,0,0_0,VIRLIX (CETIRIZINE) 10MG TAB
4800333162446,0,0,0_0,DUODART (DUTASTERIDE TAMSULOSIN HCL) 500/400MCGCAP
4800333162484,0,1,0_1,AUGMENTIN (CO-AMOXICLAV) 375MG TAB
4800333162491,-1,-1,-1_-1,AUGMENTIN 625MG TAB
4800333169346,-1,-1,-1_-1,SERETIDE (SALMETEROL + FLUTICASONE PROP)25/50MCG MDI
4800333169353,-1,-1,-1_-1,SERETIDE INHALER 25/125
4800333169360,-1,-1,-1_-1,SERETIDE 25/250MCG MDI
4800333213322,0,1,0_1,XYZAL (LEVOCETIRIZINE) 5MG TAB 30
4800333227343,0,1,0_1,VENTOLIN ROTACAP
4800333900031,0,0,0_0,VENTOLIN (SALBUTAMOL) NEBULES 2.5MG/2.5ML 20
4800333900420,0,0,0_0,AUGMENTIN(CO-AMOXICLAV) 457MG/5ML 35ML
4800333900437,0,0,0_0,AUGMENTIN 457MG 70ML
4800333900666,0,0,0_0,BACTROBAN (MUPIROCIN) OINT 5G
4800333900741,0,0,0_0,AUGMENTIN 312MG/5ML 60ML SUSP
4800338564047,0,1,0_1,XYCLOVIRAX (ACICLOVIR FORTE) 800 MG
4800338582003,0,1,0_1,SHELOGEL (ALUMINUM MAGNESIUM HYDROXIDE) 200MG/100MG TAB
4800338583246,0,1,0_1,SCHEEPRIN-80 (ASPIRIN) 80MG TAB
4800338594365,0,1,0_1,XYCLOVIRAX (ACICLOVIR) 400MG TABLET
4800343860769,0,0,0_0,CLOVIMED (CO-AMOXICLAV) 250MG/62.50MG SUSP 60ML
4800343860998,0,1,0_1,ISOPRINE 10MG TAB
4800343861087,0,0,0_0,CATAMED (CLONIDINE) 75MCG TAB
4800346000018,0,0,0_0,DAKTARIN CREAM 5G
4800346000148,0,0,0_0,NIZORAL CREAM 5G
4800346000179,0,2,0_2,IMODIUM (LOPERAMIDE) 2MG CAP
4800346000193,0,0,0_0,MOTILIUM TAB 10MG
4800346000209,0,0,0_0,ANTIOX (MEBENDAZOLE) 20MG/ML SUSP 30ML
4800346000261,0,1,0_1,STUGERON FORTE (CINNARIZINE) 75MG TAB
4800346001534,0,1,0_1,TYLENOL (PARACETAMOL) 650MG TAB
4800346002074,0,0,0_0,DAKTARIN ORAL GEL 3.5g
4800346002647,0,1,0_1,DOLCET (TRAMADOL HCI + PARACETAMOL) 37.5/325MG TAB
4800346002845,0,0,0_0,ANTIOX(MEBENDAZOLE) 500MG
4800348110012,0,1,0_1,HERACLENE 1MG CAP
4800348110326,0,1,0_1,KIDZ KIT 3 FORTE
4800348111316,-1,-1,-1_-1,MONTEMAX (MONTELUKAST) 4MG TAB
4800348111323,-1,-1,-1_-1,MONTEMAX (MONTELUKAST) 5MG TAB
4800348111330,0,1,0_1,MONTEMAX (MONTELUKAST) 10MG TAB
4800348112726,0,0,0_0,NATRAVOX (CO-AMOXICLAV) 228.5MG/5ML 70ML SUSP
4800348112740,-1,-1,-1_-1,NATRAVOX (CO-AMOXICLAV) 457MG/5ML 70ML
4800348112757,-1,-1,-1_-1,NATRAVOX 457MG/5ML 35ML
4800348112788,0,0,0_0,NATRAVOX (CO-AMOXICLAV) 642.9MG/5ML 70ML SUSP
